NL_Query,Label
Please provide the value for: How much was the Inventories in Q2 2025,0
Please provide the value for: Can u tell me Current Assets in Q1 2025,0
I want to know the Can u tell me Deferred Tax Assets last yr?,0
I want to know the company belongs to shareholders?,0
I want to know the Interest Coverage Ratio in Q1 2025?,0
How much are we paying out in dividends to shareholders?,0
Please provide the value for: Is our stock price too high for our earnings,0
Please give me the Investing Cash Flow as of for March 2022.,0
Can you tell me what was the Non-Current Assets last year?,0
How much are we earning before depreciation this year?,0
Give me Other Financial Liabilities figures for last quater?,0
I want to know the How much are dividends paying out this year?,0
I want to know the What did we spend on investments last quarter?,0
I want to know the Gross Profit  for FY 2010.,0
I want to know the Can we pay off our short-term bills easily right now?,0
How fast are we selling our inventory this month?,0
I want to know the Operating Expenses  for Q1 2021.,0
I want to know the Can yu share Accruals in Q1 2025?,0
Can you share the EBITDA Margin this month?,0
I want to know the Working Capital as of for Second half 2024?,0
Could you share the Working Capital for the last quarter?,0
What was the Dividend Yield in the last quarter?,0
Wat was Operating Expenses this month?,0
I want to know the What costs are we stretching for intangibles?,0
I want to know the How much was Borrowings in May 2025?,0
Can you share the Operating Expenses as of for September 2022?,0
How much have we saved from past earnings?,0
Please provide the value for: Is our capital producing good returns,0
Please give me the EBITDA year to date for Q4 2018.,0
Please provide the value for: What was the Non-Current Assets for the period for Q1 2010,0
I want to know the Interest Coverage Ratio last quarter?,0
I want to know the What did we spend on investments in May 2025?,0
Please provide the value for: I want to know the Operating Cash Flow as of for September 2011,0
How much was the Share Capital during Q1?,0
Please provide the value for: Can u pls tel me Debt Ratio in Q1 2025,0
I want to know the How much was Inventory Turnover in May 2025?,0
I want to know the Operating Cash Flow up to for October 2011.,0
I want to know the How much was Dividend Payout Ratio in May 2025?,0
Are we prepared for unexpected costs in 2025?,0
I want to know the period for October 2014?,0
I want to know the Depreciation  for January 2024?,0
Are there any non-loan debts we’re carrying?,0
What was the Interest Coverage Ratio value in May 2025?,0
How much was EV/EBITDA in May 2025?,0
I want to know the Depreciation  for Second half 2023.,0
I want to know the Tell me Debt Ratio last quater?,0
I want to know the How much was Operating Expenses in May 2025?,0
Is our capital producing good returns?,0
I want to know the Current Liabilities as of for May 2015.,0
Please provide the value for: Can u pls tel me Investing Cash Flow in Q1 2025,0
Can you share the Investment Property for Q1 2025?,0
Please provide the value for: Tell me the value of Amortization in the last quarter,0
Please give me the Non-Current Assets to date for FY 2010.,0
Are our assets producing good profits this quarter?,0
Are we getting good sales from our working capital?,0
Please provide the value for: Can u pls tel me Asset Turnover in Q1 2025,0
How much cash do we have after covering short-term bills?,0
Wat was the EV/EBITDA last quarter?,0
Please provide the value for: Can u pls tel me P/B Ratio in Q1 2025,0
I want to know the re tax benefits we can use later?,0
It is requested to provide the Deferred Tax Liabilities last year?,0
I want to know the Free Cash Flow cumulative through for Second half 2022.,0
Please provide the value for: What share of assets is from shareholders,0
Please provide the value for: What’s the cost of making the goods we sold last week,0
Please provide the value for: I want to know the Equity  for April 2017,0
What was the Non-Current Liabilities value in May 2025?,0
Can u tell me Operating Cash Flow last yr?,0
Please provide the value for: What’s the dividend return for investors right now,0
Please give me the Amortization to date for Q3 2011.,0
What was the Equity  for July 2011?,0
Please provide the value for: Is our stock in line with our net assets,0
I want to know the Operating Expenses in May 2025?,0
Are we making good money from the things we own this year?,0
Please provide the value for: Tell me the value of Free Cash Flow in the last quarter,0
It is requested to provide the EBITDA Margin last year?,0
What’s the cash flow from our business this month?,0
Please provide the value for: What’s our profit percentage before taxes over the last year,0
I want to know the re debts tied to future risks?,0
I want to know the How much was Operating Profit in May 2025?,0
Do we have enough without inventory for debts?,0
I want to know the How quickly are we selling inventory this year?,0
I want to know the Depreciation value in May 2025?,0
Please I would like to receive the Net Worth for the period for Second half 2020.,0
Could you share the Investing Cash Flow for Q1 2025?,0
Please provide the value for: Do we owe too much compared to what we own,0
I want to know the period for FY 2024.,0
Give me the Revenue figures for the last quarter.,0
I wanna know the Asset Turnover for the last quarter.,0
Please provide the value for: Are there future tax payments we’re deferring,0
Please provide the value for: Tell me the Debt-to-Equity Ratio last yr,0
I want to know the EBITDA cumulative through for FY 2011.,0
Is our short-term cash fueling sales effectively?,0
How much tax will we owe down the road?,0
It is requested to provide the Equity last year?,0
I want to know the Current Assets year to date for First half 2014?,0
Are we moving our stock fast enough?,0
I want to know the Gross Profit as of for FY 2016?,0
Are there future tax bills we’re holding off?,0
What was the Price-to-Book Ratio total this month?,0
Can yu share Interest Coverage Ratio last yr?,0
What’s our free cash after capital expenses this month?,0
