query,label,score
What did we spend on new machines in Q1 2025?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",1.0
What did we spend on new machines in Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
What did we spend on new machines in Q1 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
What did we spend on new machines in Q1 2025?,Return on Capital Employed (ROCE) can be defined as Efficiency of capital usage.,0.0
What did we spend on new machines in Q1 2025?,Asset Turnover can be defined as How efficiently assets are used.,0.0
How much went to buying assets last quarter?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much went to buying assets last quarter?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",1.0
How much went to buying assets last quarter?,Equity Ratio can be defined as Portion of assets funded by equity.,0.0
How much went to buying assets last quarter?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",0.0
How much went to buying assets last quarter?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
How much went to buying assets last quarter?,Asset Turnover can be defined as How efficiently assets are used.,0.0
How much went to buying assets last quarter?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
How much went to buying assets last quarter?,Debt Ratio can be defined as Proportion of assets financed by debt.,0.0
How much went to buying assets last quarter?,Net Worth can be defined as Another term for equity,0.0
How much went to buying assets last quarter?,Investment Property can be defined as Property held to earn rentals or for capital appreciation,0.0
Did we get any cash from loans in June 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Did we get any cash from loans in June 2025?,"Financing Cash Flow can be defined as Cash from borrowing, issuing shares, or dividend payments.",1.0
Did we get any cash from loans in June 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
Did we get any cash from loans in June 2025?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
Did we get any cash from loans in June 2025?,"Borrowings can be defined as Loans from banks and financial institutions, classified as current or non",0.0
Did we get any cash from loans in June 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Did we get any cash from loans in June 2025?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Did we get any cash from loans in June 2025?,Current Ratio can be defined as Measures short-term liquidity.,0.0
Did we get any cash from loans in June 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
Did we get any cash from loans in June 2025?,Accruals can be defined as Revenues or expenses recognized before cash is exchanged.,0.0
Any money raised from investors or borrowing this month?,"Financing Cash Flow can be defined as Cash from borrowing, issuing shares, or dividend payments.",1.0
Any money raised from investors or borrowing this month?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
Any money raised from investors or borrowing this month?,Share Capital can be defined as Funds raised by issuing shares.,0.0
Any money raised from investors or borrowing this month?,"Borrowings can be defined as Loans from banks and financial institutions, classified as current or non",0.0
Any money raised from investors or borrowing this month?,Debt-to-Equity Ratio can be defined as Financial leverage.,0.0
Any money raised from investors or borrowing this month?,Investment Property can be defined as Property held to earn rentals or for capital appreciation,0.0
Any money raised from investors or borrowing this month?,Equity Ratio can be defined as Portion of assets funded by equity.,0.0
Any money raised from investors or borrowing this month?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
Any money raised from investors or borrowing this month?,Dividend Yield can be defined as Cash return from dividends.,0.0
Any money raised from investors or borrowing this month?,Net Worth can be defined as Another term for equity,0.0
How much cash is left after buying gear this quarter?,Free Cash Flow can be defined as Cash available after capital expenditures (Operating Cash Flow - CapEx).,1.0
How much cash is left after buying gear this quarter?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
How much cash is left after buying gear this quarter?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much cash is left after buying gear this quarter?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
How much cash is left after buying gear this quarter?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
